id,nombre,apellido,email,telefono,direccion,ciudad,estado,codigo_postal,pais,empresa,puesto,fecha_registro,fecha_ultima_compra,producto_favorito,monto_total_compras,frecuencia_compra,metodo_pago,activo,notas,fecha_nacimiento,genero,nivel_ingresos,nivel_satisfaccion,cliente_recurrente,nps,descuento,tipo_cliente,referido_por,region
0b724a75-e1ab-49bf-a6c2-ceb2b1986770,Timothy,May,watsonanthony@example.org,365-497-3086x88857,687 Ian Hill Suite 360,East Brittany,Nevada,78209,Korea,Adams-Campbell,Health visitor,2024-07-25,2024-08-26,up,2970.34,Alta,Transferencia,True,Mother air admit.,1999-03-22,M,Medio,4,False,-15,3%,Nuevo,Bill Sandoval,Oeste
04c361ec-62c8-45b0-8bd9-b5a3da99463e,Caitlin,Fischer,daniel92@example.org,001-529-626-2004,98173 Mata Fields Apt. 651,Lake Barryside,Hawaii,72006,Palau,"Cardenas, Rogers and Chen",Medical illustrator,2023-08-06,2024-11-02,true,3909.52,Alta,PayPal,True,Medical today name clearly report as respond your.,1987-06-01,F,Alto,10,False,-64,10%,Potencial,Michael Smith,Este
abe7f715-4f9f-48cd-a0ef-93fd635554c7,Sarah,Gutierrez,fsparks@example.net,248-832-7852,48532 Howard Vista Suite 957,North Brendastad,Alabama,35519,Lao People's Democratic Republic,Holden-Palmer,"Engineer, mining",2025-02-14,2024-12-08,imagine,7718.65,Media,Transferencia,False,Marriage decision she smile certain goal.,1986-01-26,Otro,Bajo,7,True,-41,35%,Potencial,Kaitlyn Lloyd,Oeste
7465ce21-d175-4085-aea4-a553377829d5,Latoya,Cox,gary01@example.org,001-845-512-0436x0494,6448 Antonio Port Apt. 285,Blakeberg,Kentucky,46953,Bahamas,Lopez-Graham,Food technologist,2025-04-04,2024-06-06,race,3324.65,Alta,Efectivo,True,What place level much voice level.,1961-11-17,F,Bajo,7,False,96,22%,Potencial,Tammy Gardner,Norte
141622a0-d6f9-4f57-9b06-addb54e2d34a,Charles,Rodriguez,veronica53@example.org,370.257.9628x3675,47995 Melissa Glen Apt. 413,Lake Suzanne,Mississippi,66108,Tajikistan,"Olson, Nielsen and Stewart",Public librarian,2024-05-08,2024-11-06,baby,1918.06,Media,Efectivo,True,Be born bank candidate ago question.,1972-12-01,Otro,Alto,9,True,18,50%,Nuevo,Cody Ingram,Este
2347c9f3-2176-4298-a38f-91269e67fec6,William,Smith,alexandria71@example.net,526-573-5559,514 Nguyen Walks,West Teresa,South Carolina,99722,Heard Island and McDonald Islands,Austin-Carpenter,"Teacher, primary school",2024-04-25,2024-12-29,large,296.72,Baja,Transferencia,True,Become wind college trouble piece eat.,1968-11-21,Otro,Alto,8,True,59,10%,Leal,Lisa Ortiz,Este
cf891190-d711-47d2-83ff-053cd7141610,Yesenia,Brown,goodmanernest@example.net,+1-703-432-5927x45549,5953 Robert Inlet Apt. 229,Smithton,Texas,13156,Greece,"Martin, Thompson and Brown","Conservation officer, nature",2024-11-09,2024-06-02,issue,1942.44,Baja,PayPal,True,Development have find much speech unit fine mean.,1967-05-27,Otro,Alto,9,True,-89,19%,Potencial,Larry Taylor,Este
5882ecfb-30a8-4f91-beb8-1047b2a0e3c5,Yvette,Pierce,youngkayla@example.org,891.301.7232x59491,9698 Michael Isle,Jeremiahport,Kentucky,77826,Haiti,"Rodriguez, Howe and Thomas","Research officer, trade union",2024-02-18,2025-02-20,miss,5840.92,Media,PayPal,False,Small all until open maintain ok.,1997-10-27,M,Medio,4,True,-6,46%,Leal,Samantha Hamilton,Oeste
2a5a2a1a-25e3-4d7d-97d0-e48fb7b5534c,Michael,Dickson,aliciadiaz@example.com,801.601.6379x94923,1095 Anthony Plains Suite 018,Ramosmouth,Tennessee,90649,Western Sahara,Ramirez Group,International aid/development worker,2025-02-05,2024-05-09,focus,3099.93,Baja,PayPal,True,Approach each rich use strong society.,1970-11-01,F,Alto,9,True,26,31%,VIP,Teresa Hernandez,Oeste
f64e801b-0aa8-43e3-a1d5-f4d68641d035,Nicholas,Carpenter,espinozaerika@example.net,544.714.6810x648,355 Angelica Centers,Edwardstad,South Carolina,40461,Jamaica,"Clark, Hartman and Thomas",Adult guidance worker,2024-07-13,2025-01-05,benefit,4947.8,Media,PayPal,False,Relationship American next dark among education.,2004-10-17,F,Alto,1,False,6,5%,VIP,Mrs. Julie Hernandez,Este
90553c5a-0b01-4a9c-8c51-ee34742b860b,Peter,West,jesse57@example.org,001-712-940-8526x374,03422 Kyle Hills Apt. 352,East Paulmouth,Indiana,43079,Niue,Salazar and Sons,Corporate investment banker,2023-11-20,2024-10-28,work,5542.71,Baja,Tarjeta,False,Small entire southern training population appear early.,1999-10-21,M,Medio,1,False,52,41%,VIP,Teresa Jones,Internacional
554c0c43-9307-46d3-9de1-43418f8e22ba,Steven,Jordan,dean85@example.org,(621)626-7058,55594 Mccullough Walk Suite 164,North Michael,Massachusetts,49613,Canada,Powers Ltd,"Designer, blown glass/stained glass",2025-04-20,2024-08-19,organization,5875.16,Alta,Efectivo,False,Growth medical raise our we race.,1964-03-27,Otro,Bajo,6,False,-53,27%,Potencial,Kelly Wilson,Sur
e86cc0c6-5781-4bbb-8682-28e48a65bb95,Dennis,Craig,wgallagher@example.com,317-950-9930,40647 Stacey Parks Suite 895,Bergfort,Colorado,78729,Cuba,Howard Ltd,Music tutor,2023-09-13,2024-07-15,instead,1272.15,Alta,PayPal,True,Week moment beyond adult wide.,1969-04-12,M,Alto,8,False,-13,2%,VIP,Stacy Shepherd,Este
f8c60cb0-41a1-4029-bfba-b3fb6c4f533a,Catherine,Noble,bnelson@example.net,+1-959-785-2765,2712 Rebecca Stravenue Suite 784,Kaylaberg,California,80161,Turkey,Holmes and Sons,"Chemist, analytical",2023-07-12,2024-07-13,certain,822.16,Alta,Tarjeta,False,Pass writer start cover family customer deep.,1972-11-20,Otro,Bajo,6,False,-61,27%,VIP,Michael Andrade,Sur
c6dd371f-8971-42c7-b904-d535f4c39817,Leslie,Nguyen,fdavis@example.com,+1-975-321-6351x0317,36655 Yates Radial Apt. 559,South Brettmouth,Connecticut,19914,Croatia,Faulkner-Schmidt,"Teacher, music",2024-06-03,2024-08-01,into,3726.24,Baja,Tarjeta,False,Level contain along whatever compare.,2000-07-01,F,Medio,4,True,28,19%,Leal,John Harper,Internacional
dcef14d4-951d-4535-9b1e-64828c97e4a6,Maria,Smith,vmcpherson@example.org,+1-306-353-3787x98101,9070 Love Junctions Apt. 105,West Sonya,Massachusetts,41270,Sierra Leone,Lee-Reynolds,"Designer, jewellery",2024-06-06,2024-07-03,kid,5490.55,Baja,Efectivo,False,Clear we spring walk than body never.,2000-06-08,M,Medio,4,True,-49,25%,Leal,Elizabeth Thompson PhD,Oeste
d292a1af-59d5-4b52-8244-dcc55a45a318,Sarah,Warren,jeremyfrost@example.net,683-422-3329,21673 Phillip Lights,South Amyview,Massachusetts,81247,Congo,"Fisher, Ali and Suarez",Translator,2024-03-05,2025-04-14,move,6317.96,Baja,Tarjeta,True,Establish arrive camera brother general director.,1959-05-29,Otro,Medio,1,False,48,42%,Nuevo,Garrett Floyd,Internacional
ace1b126-adf5-415f-b710-4278e18f4302,Susan,Pineda,sylviamiller@example.org,001-787-911-8842x188,638 Martinez Radial Apt. 618,Melissabury,Arkansas,22246,Benin,"Perez, Zhang and Mclaughlin","Designer, interior/spatial",2024-03-14,2024-07-07,and,7951.7,Baja,Efectivo,True,Western system need.,1992-01-15,F,Alto,2,False,38,15%,Potencial,Julia Farley,Sur
98f7783c-95cd-4363-8fc8-28fb763c4dbd,Robert,Hall,bmartin@example.net,794.942.8755x22971,3395 Anthony Freeway Apt. 205,South Amanda,Kentucky,11319,New Caledonia,Williams-Hanson,Retail buyer,2023-07-26,2024-06-11,read,7464.67,Media,PayPal,False,Interview serve science agree.,2002-11-14,F,Bajo,7,True,-30,2%,VIP,Dale Reyes,Este
659322b9-9e01-402a-aea4-9172a7258fd7,Austin,Robinson,brandonbass@example.net,(341)759-4432,74410 Lindsey Forest,Floresmouth,Minnesota,84783,Bosnia and Herzegovina,Cunningham-Foster,Proofreader,2023-06-24,2024-11-11,lose,332.64,Alta,Efectivo,True,Media enjoy girl.,1977-07-17,F,Bajo,8,False,50,30%,Leal,Heather Benjamin,Norte
cda0131f-a7b6-41ad-9615-8db1cea5cc46,Brandon,Brown,hernandezemily@example.net,677-832-2432x32551,6451 Foley Ways Suite 071,West Anthony,South Dakota,05709,Jamaica,"Harmon, Kirk and Roth","Psychologist, clinical",2024-04-21,2024-11-06,sense,9701.96,Baja,Transferencia,False,Half clearly industry reveal.,1980-11-21,Otro,Medio,4,False,-60,30%,Nuevo,Paula Nelson,Sur
af61c331-9d22-46f1-a211-a90c5868d24b,Melissa,Michael,alvarezsonya@example.net,997.324.3379,4602 Little Squares,Lake Lesliefurt,New Jersey,16974,Cuba,"Wilson, Stone and Jones",Diplomatic Services operational officer,2024-12-17,2024-12-11,power,9801.97,Media,Efectivo,False,List business energy single four marriage against.,2005-02-28,Otro,Medio,1,False,-72,15%,VIP,Jeffrey Salinas,Internacional
2cc6453e-9dd1-4e0c-896f-fd756f6574cd,Keith,Hines,veronica45@example.com,4032301563,6216 Powell Passage,Kellyfort,California,71952,Egypt,Burns-Randall,Chief Marketing Officer,2024-06-13,2024-09-22,paper,2813.81,Media,Efectivo,True,Magazine anyone cell since modern help loss.,1970-08-22,F,Bajo,10,True,-99,38%,Potencial,Justin Gonzales,Oeste
7ab551ae-457e-4ce5-a5ba-fc32e716e42b,Patrick,Schroeder,tgibson@example.net,456.754.6484,080 Robert Shore Suite 221,Christineland,Maryland,33858,Mauritius,"Olson, Pittman and Hawkins","Designer, furniture",2024-08-23,2025-03-17,next,7457.46,Baja,Tarjeta,True,Whole player father where strategy.,1977-11-27,Otro,Medio,8,False,-23,34%,VIP,Connie Rodriguez,Norte
634bca46-a106-4577-b543-bc2695308cec,Jeremy,Johnson,james19@example.com,454.738.7353x57734,50613 Benjamin Ford Apt. 317,Hernandezfort,Iowa,35822,Swaziland,Frazier Inc,Ceramics designer,2024-05-13,2024-12-26,people,3260.5,Media,Transferencia,True,City our participant whom company activity century.,1997-12-13,Otro,Medio,10,True,-77,26%,Potencial,Carolyn Arnold,Oeste
94d9ca51-edae-4c2f-bde3-8580e66c9e3d,Kristine,Diaz,dalvarez@example.com,4818679934,3505 Matthews Hollow,Smithland,New Hampshire,12601,Tonga,Foster LLC,Hydrogeologist,2024-06-14,2024-07-20,effect,8782.97,Media,Tarjeta,False,Student enter American form.,1985-02-24,Otro,Bajo,9,True,-85,3%,Potencial,Crystal Goodman,Internacional
5b6904e3-4cde-468f-b7c3-0ae981251855,Sabrina,Rosales,emilywiggins@example.org,426-915-7567x2450,056 Nicholas Groves,North Tylerland,Florida,80706,Libyan Arab Jamahiriya,Vasquez PLC,"Merchandiser, retail",2024-11-26,2024-11-03,spend,7407.31,Media,Transferencia,False,Behavior itself side authority provide attorney.,2004-04-02,Otro,Medio,8,True,59,9%,Nuevo,David Peterson,Norte
b33fafcc-7856-46b7-84b2-54f1104ba925,Brian,Mckenzie,williambarrett@example.com,4827147793,3338 Fields Station Suite 900,Daystad,New York,29511,Bulgaria,Richardson and Sons,Media buyer,2024-08-21,2025-01-20,science,6045.98,Alta,Tarjeta,False,Wait receive positive success perhaps.,1973-07-23,F,Alto,2,True,-61,35%,Potencial,Jacob Day,Este
5d19021d-4266-4ad6-a1b4-e6c88953fb80,David,Davis,lhernandez@example.com,(652)311-8396x796,8147 Tanner Walk,Paulberg,Kansas,72512,Nigeria,"Willis, Gomez and Vance",IT trainer,2025-01-17,2024-06-17,way,5086.89,Media,PayPal,True,Poor manage about suddenly mind case suddenly.,2004-11-24,M,Medio,3,True,-3,21%,Nuevo,Maria Campos,Internacional
6636f610-ac52-4954-9b18-3cae137706e4,Brad,Hogan,williamsrobert@example.net,+1-378-565-0864,3902 Carter Roads,North Robin,Wisconsin,32648,Kazakhstan,Smith-Cantu,"Pharmacist, community",2023-05-31,2025-02-24,rest,9027.0,Baja,Tarjeta,True,Gun current high heart.,2001-04-01,F,Medio,9,False,-32,28%,Nuevo,Kimberly King,Oeste
261e3507-b52f-40cd-9a5b-0f08523ecee5,Richard,Arnold,jonathan75@example.net,(360)971-1450,367 Moody Creek,Lake Vanessafort,Iowa,15712,Portugal,Leon-Mercado,Electronics engineer,2024-08-22,2025-04-07,discussion,3841.25,Alta,Efectivo,False,Anything piece guy team bit.,1989-11-21,Otro,Medio,8,True,-1,33%,Potencial,Audrey Benjamin,Norte
eed8a83c-6e71-41e5-927e-54ce80ead4ce,Angela,Nelson,lcarroll@example.com,968.483.1961x1151,831 Patricia Station,Henryview,Alaska,19898,Holy See (Vatican City State),"Anderson, Garcia and Hardin","Engineer, mining",2024-07-21,2025-03-21,enough,5399.27,Media,Tarjeta,False,Sound almost evening.,1979-06-08,M,Alto,4,True,-22,42%,Leal,Bradley Donaldson,Oeste
b1af34ba-f1f2-4b1a-82f4-92ccc141e4f2,Lindsey,Anderson,robertpierce@example.net,220-249-8673,91328 Christopher Burg Apt. 365,East Deannahaven,Oregon,98997,Afghanistan,"Chandler, Molina and Bennett",Advertising art director,2025-03-07,2024-09-22,bar,7719.75,Media,Transferencia,True,Including out expert attention top road hair send.,1985-02-24,M,Bajo,7,False,88,12%,Nuevo,John Thompson,Este
e70d10f5-bc87-467d-a92e-b1d024a64a34,Joe,Sosa,tara33@example.org,(705)883-9958x4840,401 Emma Station Suite 682,Stacyfort,Indiana,14152,San Marino,"Young, Perry and Shea",Biomedical engineer,2023-07-02,2025-04-23,start,4287.13,Baja,Tarjeta,True,Board sea management.,1965-06-17,M,Alto,3,False,55,25%,Leal,Kimberly Wilson,Norte
299de7ad-5b51-4970-a376-17ee9a66e419,Mark,Perez,patricia18@example.org,4726590075,246 Mcdowell Camp,Cordovafort,Wyoming,33606,Tonga,Fletcher PLC,Health and safety inspector,2023-11-13,2024-09-01,focus,2843.06,Media,PayPal,True,Page already make land treat herself.,2001-06-14,M,Bajo,9,False,83,7%,Nuevo,Anna Howell,Norte
69dc9e33-5a79-40cb-8cae-59b7bd2e523b,David,Ryan,matthew36@example.net,001-416-910-0561x044,9917 Hernandez Plain Suite 982,East Sethtown,North Dakota,39402,Georgia,Wells-Brown,"Surveyor, insurance",2024-12-29,2024-07-22,police,8571.96,Media,PayPal,True,Allow region card now low ago.,2004-08-11,M,Bajo,4,False,99,45%,Nuevo,Sarah Flores,Norte
72c89dc9-d8fd-4849-80cd-67ac984ae759,Debra,Howard,colleen28@example.net,001-599-824-2455,521 Deborah Neck,Pearsonmouth,Alaska,39152,Philippines,Nguyen-Fisher,Tourist information centre manager,2024-10-05,2024-09-30,full,8554.18,Baja,Tarjeta,True,Anything half allow bag under.,1999-05-19,F,Bajo,1,False,-4,15%,Nuevo,Paula Sanchez,Internacional
447c3094-1d15-4c30-bde3-e99339d81036,Chad,Baker,cpierce@example.net,+1-314-855-1614x42109,4006 Williams Ridges,East Teresa,Georgia,43641,China,"Sosa, Marquez and Coleman","Sales professional, IT",2024-01-15,2024-06-27,interesting,8931.09,Baja,Transferencia,True,Three very collection thousand involve total green.,1968-05-08,F,Bajo,4,False,29,35%,VIP,Justin Goodwin,Norte
a0924833-3a28-43fa-845e-0001b5372cff,Angela,Lawson,meganherring@example.net,+1-303-914-4795x6427,33907 Medina Oval,Sharonside,Alabama,31437,Niue,Sanchez and Sons,Chiropractor,2025-04-19,2024-11-04,college,7972.91,Baja,Tarjeta,True,Foot project condition live.,2000-11-30,Otro,Bajo,4,False,33,18%,Leal,Seth Brown,Este
6820cba9-3f19-4fa9-9951-abf38b0e5b26,Christina,Williams,alexander29@example.com,588-908-7097,2040 Nicholas Ridges,North Erika,North Carolina,59203,South Georgia and the South Sandwich Islands,Nielsen-Howard,Neurosurgeon,2024-06-16,2024-12-02,wait,529.1,Baja,Transferencia,False,Feeling act anything traditional add today edge response.,1984-03-03,F,Bajo,6,False,-14,47%,Nuevo,Bradley Allen,Este
0753a57f-aa75-4a64-8717-94181aa12823,Thomas,Spencer,millsrandy@example.net,995.854.5267x43771,5514 Rebecca Mission,Mooreville,Mississippi,68543,Gambia,Castro-Jones,Translator,2024-08-10,2024-11-10,half,7752.46,Baja,PayPal,True,What small move area drop two.,2005-12-29,M,Bajo,5,True,61,16%,Leal,Jasmine Baker,Internacional
6c184211-b4bd-4026-b3ce-0f5d9afd87bb,Lisa,Clark,peter91@example.net,001-319-232-6931x670,796 Jason Springs Suite 932,Callahanstad,Virginia,26073,Jamaica,"Lewis, Singleton and Hendrix",Accommodation manager,2023-10-08,2024-07-04,let,8580.36,Baja,Tarjeta,False,Follow final determine black and.,1966-07-15,M,Medio,2,False,-39,5%,Leal,Jerry Anderson,Internacional
ea16cbd1-7852-46ff-9c40-46e58f99e7af,Karen,Cline,noahbryant@example.org,+1-298-975-8728x323,1650 Moore Circle,East Alexis,New Hampshire,23195,Haiti,Smith-Atkins,Music therapist,2023-11-29,2025-03-10,past,3167.49,Baja,PayPal,False,Fast hundred manager notice answer product.,1990-03-14,F,Bajo,9,True,37,48%,Leal,David Conway,Norte
10afd580-7185-4ee0-8547-3f4c5c118510,Michael,Bell,millerheidi@example.org,(912)487-9004x5872,92692 Brewer Island,Matthewborough,Rhode Island,49650,Faroe Islands,"Gray, Mckenzie and Leonard",Graphic designer,2023-07-25,2025-04-27,he,3471.89,Media,Efectivo,False,Try explain sister according guy through seat.,1970-01-02,M,Bajo,2,False,-83,19%,Leal,Scott Scott,Internacional
b267e0c4-7aab-4c76-81cc-f339c77e386c,Johnathan,Campbell,derekross@example.net,(716)907-6372x9911,298 Miller Views Apt. 131,North Johnburgh,Nebraska,24889,Hong Kong,Tapia-Vargas,"Civil engineer, consulting",2024-09-26,2024-07-03,power,7368.62,Media,PayPal,True,Through beautiful moment business.,1988-01-09,F,Bajo,1,True,-9,42%,Leal,Lisa Richardson,Norte
614f770a-5511-47c1-bb5d-6696f1520032,Mathew,Chapman,mgallegos@example.org,586.824.8323x0164,18425 Frank Pines,Nicholasberg,Alabama,60488,Aruba,"Navarro, Pacheco and Stein","Buyer, retail",2024-09-17,2024-08-02,material,853.82,Baja,Tarjeta,True,Enter Republican each eat increase red the.,1997-08-29,Otro,Medio,9,False,40,47%,Leal,Travis Chandler,Norte
350d95a4-fe4d-4bf9-9510-fdb45cb4af3d,Ann,Crane,calvin84@example.com,(245)510-4464,93014 Dawn Underpass Suite 647,South Charles,New Jersey,75024,Colombia,"Sampson, Garner and Davis",Textile designer,2023-09-05,2025-03-15,rock,3902.65,Media,Efectivo,False,What green how change great yeah.,1979-05-16,F,Bajo,1,False,-67,23%,Leal,Scott Cruz,Norte
89512c9e-9aa6-48b7-b5b9-8159272aaabe,Joseph,Cortez,gutierrezbryan@example.net,(313)628-6291x41583,9825 Diane Tunnel,Wyattfurt,Montana,05183,Burundi,Robertson-Harrison,Systems analyst,2023-08-13,2024-10-11,use,4295.81,Media,Efectivo,True,Others kid could development.,1981-01-18,M,Alto,8,True,72,49%,Leal,Daniel Cox,Internacional
a91abb8a-e13e-4bbe-a7b9-6994d9874220,Jessica,Myers,gregorytara@example.com,355-608-7327x9978,0908 Gonzalez Wells Suite 243,North Megan,New Mexico,33086,Austria,Morgan-Conrad,Pensions consultant,2023-11-06,2025-04-05,check,6618.35,Media,Tarjeta,False,Four probably accept machine course situation church.,1976-06-28,F,Medio,2,False,61,38%,Potencial,Wayne Sanchez,Sur
268f58f5-ac21-4e47-8d25-7d2c0e50b28e,Yvonne,Waters,jacobjackson@example.net,(504)474-1431,88659 Roberts Turnpike Suite 903,Mooreview,West Virginia,77140,New Caledonia,Moore-Zimmerman,Theatre stage manager,2025-01-11,2025-03-17,son,6014.44,Baja,Efectivo,False,Majority prove college image picture threat.,1968-01-06,F,Alto,9,False,-77,4%,Leal,Nicole Rasmussen,Internacional
0c706e11-85db-4f66-b824-cdf5203a1464,Shannon,Brown,mkent@example.net,466-630-8169x0553,16344 James Corner,Guerratown,Utah,13814,Germany,King LLC,Insurance claims handler,2024-04-23,2025-04-07,already,3088.67,Alta,Efectivo,True,Finish grow fly field save relationship phone across.,1999-08-11,Otro,Alto,4,True,36,30%,Nuevo,Katherine Giles,Oeste
d5d6b8f1-9ced-4d7e-80e9-dfe14bfb1807,Christopher,Fisher,suzanne73@example.org,266.236.8995x6978,0551 Ray Trail,South Danafort,California,33048,Niger,Fields Inc,"Engineer, maintenance",2024-01-20,2024-09-05,bit,8678.86,Media,PayPal,False,Off fact tree nor three.,1966-07-18,M,Medio,9,False,91,34%,VIP,Molly Gomez,Internacional
4709eba3-f19f-4aa2-82fd-dba93d7d1f3d,Roger,Wilson,joe76@example.net,001-417-839-0463x475,1576 Martin Mission,Howardmouth,Mississippi,18409,Botswana,"Garcia, Morales and George",Architectural technologist,2024-02-03,2025-02-16,behavior,6754.41,Baja,Tarjeta,False,Friend now present.,1981-09-27,M,Medio,5,False,34,13%,VIP,Annette Bartlett,Oeste
eb7c0af6-451a-4da9-8df2-b80c88d0dbdc,Nicholas,Thompson,jason98@example.net,(729)983-9162,2384 Rush Falls Apt. 994,New Michaelside,Nevada,44667,Papua New Guinea,"Hurst, Adams and Jacobs","Psychologist, educational",2024-09-22,2025-02-25,site,5426.62,Media,PayPal,False,Indeed create environment officer style.,1984-01-19,F,Bajo,4,False,-66,35%,VIP,Anthony Martin,Norte
5943dde6-98fa-49e6-b6f1-6d8704bf43ca,George,Buckley,travis29@example.org,+1-784-465-1291x651,98558 Burton Mountain,Carolside,Massachusetts,92867,Botswana,Herman-Kirby,Nature conservation officer,2025-04-10,2025-04-12,pick,4398.05,Media,Tarjeta,False,Believe culture hospital region throughout remain program.,1978-10-02,F,Alto,3,True,65,37%,Nuevo,Sandra Garcia,Oeste
b0d052e4-cad3-4919-8ed7-891fde4c5777,Gary,Lopez,kathleenwright@example.org,840.901.1332x6196,771 Wilson Course,Brownville,New Hampshire,58622,Nicaragua,Harris-Preston,Event organiser,2025-04-29,2024-11-01,store,1159.06,Alta,Tarjeta,False,Decision national including adult matter ever couple.,1970-04-14,Otro,Alto,5,True,95,35%,Potencial,Larry Flores,Internacional
0dff3ae7-f108-4577-9eb5-533cef56dcf4,Ashley,Bennett,stephen20@example.net,340-410-8451x8467,0520 Emma Ferry Apt. 395,Lake Tammy,Nebraska,72721,Korea,Hanson-Shannon,Health service manager,2024-09-16,2024-11-04,agreement,1677.45,Alta,Tarjeta,False,As boy series series reality seem.,2002-03-21,F,Medio,1,False,-100,12%,Nuevo,Patricia Williams,Oeste
3b395d5a-2c3f-4335-9c52-0afff2904c89,Brian,Brown,chale@example.net,(820)289-6069,115 Frank Lodge,Gonzalezville,Rhode Island,59285,Puerto Rico,"Marshall, Robinson and Thompson",Agricultural consultant,2023-06-25,2024-05-27,particularly,5757.3,Media,Efectivo,True,Bit toward hope action reflect remember.,2002-03-21,M,Medio,7,False,-40,23%,VIP,Mario Yates PhD,Internacional
d0403f95-7a2f-405e-87ee-8161d44110db,Felicia,White,irogers@example.net,9077854237,7234 Barrett Creek Apt. 527,Jamesburgh,Hawaii,77954,Belgium,Taylor-Allen,Chartered public finance accountant,2024-05-27,2025-01-30,section,4447.0,Baja,Tarjeta,False,Without always teacher particularly more keep audience.,1983-06-16,M,Bajo,5,True,-43,10%,Leal,Julie Robles MD,Norte
bf093a4e-bf3e-44f6-8fd8-cae276a5efe2,Jennifer,Larsen,xlucas@example.org,001-571-747-1135x68326,32781 Jennifer Extensions Apt. 651,West James,Massachusetts,12879,Iceland,"Cruz, Cook and Collins","Designer, industrial/product",2024-12-01,2025-01-26,none,2295.03,Alta,Tarjeta,False,Defense fast agreement.,2003-06-08,Otro,Medio,2,False,79,29%,VIP,Kevin Wilson,Oeste
cf5c3162-feaf-42b9-a945-d012044110e1,Howard,Mora,parsonsjoshua@example.net,749-569-6128x38017,69712 Benson Squares,South Richard,West Virginia,95181,Togo,Kirk-Hernandez,Local government officer,2025-03-01,2024-05-29,hundred,4924.37,Media,Tarjeta,False,Talk pretty happy adult ahead.,1989-03-25,Otro,Alto,7,False,-21,31%,Potencial,Debra Evans,Oeste
43174988-df90-4e4e-a6fd-d12dda6c3efa,Peter,Singleton,nathanielbrooks@example.org,618.788.3244,166 Perry Track Apt. 251,Monicashire,Mississippi,17406,Congo,Clark LLC,"Presenter, broadcasting",2024-06-26,2025-01-23,memory,4000.03,Baja,Tarjeta,False,Hot line measure market identify.,1962-04-20,F,Medio,7,True,-59,0%,Potencial,Thomas Allen,Norte
447a3767-c6ae-475c-9c55-9171da18abdd,Scott,Green,leah65@example.net,+1-942-530-3417x49803,03069 Patricia Drives,Rubioside,Indiana,05689,Saint Kitts and Nevis,Webb LLC,Building services engineer,2025-01-14,2024-05-14,occur,2761.06,Alta,Transferencia,False,Why because eat energy quality.,1984-09-26,Otro,Bajo,2,True,-15,38%,Nuevo,David Carter,Este
c9fc7c26-1f73-4898-a6fc-db7624dfa073,Alyssa,Singleton,erinjohnson@example.com,+1-575-211-9782x327,4813 Hannah Hollow,South Jared,Michigan,40519,Malawi,Bennett Inc,Insurance account manager,2025-04-22,2024-09-26,human,9670.79,Baja,PayPal,True,Sport want camera candidate.,1970-07-21,Otro,Alto,1,True,-23,5%,Leal,Susan Gray,Internacional
e465b05f-b89b-4f2c-adf3-31a7b926bece,Jason,Thomas,eric03@example.org,384.796.0426x1848,90943 Jacobs Crossing,Mistyborough,Michigan,76440,Bouvet Island (Bouvetoya),Dunlap Group,Chief Financial Officer,2023-06-15,2024-06-26,direction,9547.0,Alta,Tarjeta,False,Identify happen different eye.,1985-05-31,Otro,Medio,9,True,66,1%,Potencial,Jason Davidson,Norte
6191ed64-3072-46dd-bd78-58a3eff73552,David,Adams,tflores@example.org,(239)259-9748x27158,87851 Lisa Valleys,Port Susan,Louisiana,63751,Gambia,"Sanchez, May and Quinn",Graphic designer,2023-12-28,2024-10-22,identify,3220.89,Media,Efectivo,False,Act account hot best room hospital democratic.,1984-03-15,F,Medio,3,True,-99,17%,Nuevo,Jennifer Bennett,Norte
fdc558ea-c9de-45bb-97cd-0df744147151,Stephanie,Velez,hutchinsonkim@example.com,684-856-1406x321,948 Robert Island,East Daltonmouth,Hawaii,67735,Gabon,"Norris, Martinez and Bailey","Education officer, community",2025-02-25,2025-03-29,face,1351.27,Baja,Transferencia,False,Think moment miss.,1976-01-10,M,Medio,1,False,77,29%,Leal,Meredith Gomez,Oeste
92217c40-c48d-448d-958c-7e72fd697ccc,Tonya,Roberts,riossean@example.org,(401)887-7364x794,037 Benjamin Roads,Deborahbury,Maryland,14168,Iraq,Anderson-Sosa,Tree surgeon,2024-10-15,2024-11-09,must,6685.03,Baja,Tarjeta,True,Camera full buy true.,1985-10-20,Otro,Bajo,1,True,-66,34%,VIP,Michael Chen,Oeste
36414e83-8dfe-4d61-85d9-c65ff3972a0d,Aaron,Cooper,jonescatherine@example.net,843-832-6905x48863,328 Olsen Drive,New Stephenfort,Vermont,54612,Nigeria,Myers Group,"Solicitor, Scotland",2025-03-29,2025-04-08,issue,3500.66,Media,Efectivo,False,Office against get play happy use public.,1969-01-17,F,Alto,9,False,28,48%,Nuevo,Kenneth Harrison,Este
882452d0-ca33-40eb-8841-731622687135,Michael,Bennett,xramsey@example.org,247-957-8414,7073 Perez Circles Apt. 814,Nielsenhaven,Oklahoma,70282,New Caledonia,"Vasquez, Anderson and Solis",Learning disability nurse,2023-06-07,2025-03-16,arrive,1438.04,Alta,Tarjeta,False,Commercial investment report mean consumer bad hear.,2000-08-21,M,Medio,5,False,-78,30%,Leal,William Rios,Oeste
