id,nombre,apellido,email,telefono,direccion,ciudad,estado,codigo_postal,pais,empresa,puesto,fecha_registro,fecha_ultima_compra,producto_favorito,monto_total_compras,frecuencia_compra,metodo_pago,activo,notas,fecha_nacimiento,genero,nivel_ingresos,nivel_satisfaccion,cliente_recurrente,nps,descuento,tipo_cliente,referido_por,region
b619229d-0dd6-4957-bb8f-987b3b6777cb,Edward,Johnson,charles08@example.net,463.480.4316x0740,7599 Dustin Fork,Mayhaven,Oregon,61262,Croatia,Miller-Smith,"Engineer, materials",2023-06-23,2024-06-30,air,958.11,Alta,PayPal,True,Traditional I agree police final care smile.,1986-10-24,Otro,Medio,3,False,-95,5%,Potencial,Jane Griffin,Oeste
806dc93e-d921-48e6-969b-10e9c041c174,Alexandra,Rodriguez,taylor97@example.net,986.524.9938x2408,756 Wilson Unions,Rossberg,Massachusetts,75093,Saint Martin,"Walker, Rodriguez and Cohen",Exercise physiologist,2023-08-01,2024-12-09,catch,3177.25,Baja,Tarjeta,True,Power church measure store land campaign Mr.,1958-07-16,M,Medio,4,True,-78,36%,Leal,Mary Montoya,Norte
64a8b682-4858-4bc3-a191-89f070f92d4e,Jamie,Hayes,howardrobert@example.com,874.801.4859x1102,79491 Harold Shoals Apt. 488,Brandyville,Ohio,06644,Burkina Faso,Lee LLC,Archivist,2024-02-04,2024-10-19,cup,9618.68,Media,Transferencia,False,Which foreign subject tax benefit provide.,1955-01-12,Otro,Medio,8,True,-80,0%,Nuevo,Richard Oneill,Este
f3b5db46-8005-4530-8ff2-0851b40aef2e,Zachary,Herman,martinjason@example.com,(563)639-8251,28681 Jeffrey Street Suite 877,North Adam,Oregon,93039,Wallis and Futuna,"Washington, Cooke and Ball",Administrator,2024-09-07,2024-08-09,act,7059.11,Alta,Transferencia,False,Everything play senior agree group bed answer glass.,1978-01-12,M,Medio,7,True,-4,38%,VIP,Tyler Snyder,Internacional
0992654d-5cc8-4f86-b25a-43e78a568295,Heather,Diaz,matthew13@example.org,(206)943-9821x02546,3826 Toni Court,North Devinmouth,Michigan,70138,Spain,Horton and Sons,Dramatherapist,2024-08-20,2024-11-02,decision,6420.34,Media,Transferencia,False,Thing beat exist tell walk safe.,1959-01-25,F,Bajo,7,False,18,21%,Potencial,Heather Cardenas,Internacional
098badeb-a2da-4391-b868-53e58d00f90e,Jennifer,Parker,smithscott@example.org,655.762.0411,591 Woods Forest,Port Cherylmouth,Arkansas,50810,Saint Kitts and Nevis,Monroe PLC,Paramedic,2024-01-25,2024-08-18,create,3998.68,Baja,Efectivo,False,Conference former pattern discuss fear final item it.,1955-07-04,Otro,Bajo,2,True,-14,31%,Leal,Michele King,Sur
22461fb2-44ad-4948-9cb1-1e7dc6998305,Alice,Kirk,ebony12@example.net,+1-422-229-0778x7552,3579 Frazier Trace Suite 102,Lake Zachary,Hawaii,68072,Morocco,Horton LLC,Waste management officer,2023-08-21,2024-05-30,price,9540.56,Media,Tarjeta,False,Every various term factor exist.,1979-02-04,F,Medio,3,False,-29,39%,Nuevo,Christina Rich,Oeste
b5554dfc-86ea-4265-a1e7-4aa105644d70,Justin,Smith,darlene32@example.org,(653)986-8078x356,57040 Jesus Vista Apt. 457,Lake Pedro,Wyoming,41797,Greece,Doyle and Sons,Occupational hygienist,2025-04-14,2024-10-06,before,8173.11,Baja,Transferencia,True,Year discover team west drive.,1977-09-22,Otro,Alto,10,False,-47,48%,Nuevo,Wendy Martin,Norte
4fe8864f-e929-4d26-9d47-70bc5f880dd0,Jason,Henderson,mclaughlincolin@example.org,(532)512-8416x336,767 Kimberly Fork,Maryfurt,Maine,63645,American Samoa,Adams-Moran,Event organiser,2024-01-27,2025-04-01,might,3612.32,Media,Transferencia,False,As positive writer often marriage.,1958-09-02,F,Alto,4,True,-78,26%,Leal,Kimberly Taylor,Este
6abaaf1a-827f-47c1-88eb-783f6aeaa57a,John,Gibson,latasha37@example.net,+1-506-463-1346x865,63184 Margaret Ways,Lake Barbara,New York,34680,Senegal,"Martinez, Smith and Reed",Chief Marketing Officer,2025-02-05,2024-06-22,these,2590.1,Baja,Transferencia,True,Chair meet pull court.,1959-08-21,M,Medio,2,False,-4,4%,Potencial,Bridget Sheppard,Internacional
e3cf90d1-3902-40d3-ac7c-b96e6b50d5cd,Raymond,Mcguire,brianlong@example.org,3603381347,5494 Scott Vista Suite 465,Jonesmouth,California,10636,Turkey,Carpenter LLC,Sport and exercise psychologist,2023-10-25,2024-09-18,smile,8638.97,Media,PayPal,False,Suggest act ago source.,1979-09-30,M,Alto,1,True,-81,4%,Potencial,Kelly Curry,Norte
e082de70-1a74-43fd-9e18-ecf410ec1f63,Leslie,Miranda,deborahbell@example.org,394.994.9291,335 Morgan Alley Apt. 671,Calvinville,Maryland,48533,Germany,Trujillo-Martinez,Materials engineer,2024-08-23,2025-04-12,treat,1369.89,Media,Transferencia,False,Give business five from image whom respond.,1955-02-14,F,Alto,9,False,38,7%,VIP,Amy Owens,Internacional
5414d98e-18ab-413f-a89f-6b5f3bfec590,Brianna,Adams,arielphillips@example.org,574.577.9275,820 Hurst Court Apt. 206,Saraberg,Wisconsin,57106,Dominican Republic,Davila-Williams,"Scientist, clinical (histocompatibility and immunogenetics)",2023-12-30,2024-07-31,according,4476.99,Alta,Tarjeta,False,Yeah different mind fact list staff door agree.,1960-11-09,Otro,Alto,9,False,-97,6%,VIP,Gary Hernandez,Norte
d89e9338-ee7b-42e2-a7a3-142cbd9f70f8,William,Lopez,kbaird@example.net,+1-530-472-2408x28909,9366 Jamie Wells,East Danielleborough,Alabama,36193,Palau,Martinez-Bradford,Trading standards officer,2023-07-18,2024-11-15,customer,5200.33,Media,Tarjeta,False,Different sound Republican response.,1997-09-15,F,Bajo,2,True,-13,43%,Leal,Isaiah Griffin,Este
d16ab0d7-8623-47f7-85d1-13b8ce0c2a59,Karen,Yang,marc43@example.org,206.450.6115x04595,18197 Gonzalez Highway Suite 661,Nathanstad,Maine,02362,Bhutan,"Cohen, Moore and Burnett",Educational psychologist,2024-05-31,2024-10-21,guess,992.3,Media,PayPal,False,Forget water politics his.,1971-03-12,M,Medio,1,False,-84,29%,Potencial,Aaron Baker,Internacional
e9806f41-81ea-4fd0-981c-e2274d1efdac,Sandra,Gay,vazquezstephanie@example.org,001-378-661-4694x2865,41595 Marc Freeway,North Amanda,Nevada,35737,Estonia,"Booth, Smith and Bryant",Pension scheme manager,2025-02-26,2025-01-14,front,7270.88,Baja,Efectivo,True,Out occur school live yet really must center.,1965-11-23,F,Medio,7,True,-62,47%,Leal,Renee Harvey,Norte
54a49816-9a23-44e2-b955-eb151f9aa2bb,Brian,Stewart,lynnhardy@example.net,(333)624-5662,61884 White Keys Apt. 754,South Kennethville,Virginia,54882,Saint Kitts and Nevis,Bullock LLC,Applications developer,2025-04-24,2024-07-10,notice,5612.2,Alta,PayPal,False,Song community indicate case.,1989-06-07,F,Medio,7,False,-31,40%,VIP,Amy Booth,Norte
59b2d9b7-9054-452a-a81f-b4eeae1e7bad,Brandon,Barnes,josevasquez@example.org,(446)398-5733,91711 Fox Circle,South Amandaton,New Hampshire,23661,Fiji,Lee PLC,"Runner, broadcasting/film/video",2025-02-20,2024-06-27,almost,9978.83,Alta,PayPal,False,Million accept lot head.,1989-07-01,F,Bajo,7,False,94,50%,Leal,George Chavez,Norte
e6c359cb-d05a-4aa3-88c4-2cd404a796fc,Scott,Lee,heather07@example.org,551.985.2451x6961,5803 Joseph Inlet,Samanthabury,Illinois,57960,Afghanistan,Moore Inc,"Therapist, horticultural",2023-08-14,2025-04-13,serve,7135.64,Media,Efectivo,False,Health PM market station land worker report.,1998-07-03,Otro,Alto,9,False,63,4%,Potencial,Lauren Johnson,Este
3c55357f-668a-490a-b81e-5d4628dbc561,Christopher,Miller,wlynn@example.net,(794)575-6156x15078,81799 Lopez Cape,Georgeberg,Louisiana,66098,Vanuatu,Alexander PLC,Microbiologist,2025-03-21,2024-06-23,high,7846.93,Baja,Efectivo,False,Also property dream through food ahead capital.,1973-11-03,Otro,Medio,5,False,-64,33%,Leal,Jennifer Stevens,Este
08938ba2-f887-4f58-8b81-e7c5086d2995,Keith,Williams,roger26@example.net,001-319-397-5618x514,8428 Dunlap Vista Suite 580,New Isabel,New Jersey,34598,Pitcairn Islands,Peterson PLC,Statistician,2024-06-15,2024-08-18,whatever,2517.56,Baja,Transferencia,True,Front eight risk people.,1955-07-07,Otro,Medio,2,True,8,31%,Nuevo,Charles Walker,Sur
a46255d0-f31e-4f6f-b67c-6a9946eefb90,Vernon,Cook,nsullivan@example.net,(479)831-3099,55184 Lowe Crest Apt. 491,North Williamchester,Missouri,01232,Mozambique,Barry-Daugherty,Academic librarian,2024-01-17,2024-09-25,son,8105.14,Alta,Tarjeta,True,Sometimes mean weight produce her accept.,1999-12-31,F,Alto,10,True,87,32%,VIP,Seth Schneider,Sur
1af7a4da-a842-48c6-b818-62fbee11d673,Robert,Cole,quinnlouis@example.net,245-625-6806x445,20363 Amanda Groves Suite 048,Bowmanhaven,Mississippi,76381,Pakistan,Anderson LLC,"Engineer, civil (consulting)",2024-03-21,2024-06-25,growth,9978.78,Baja,Transferencia,True,Artist day voice within teacher writer.,1997-06-19,Otro,Bajo,9,False,-9,46%,VIP,Shaun Davis,Este
37ec42c7-0348-4959-87cd-cfbc676220b3,Jared,Hicks,tamara95@example.com,226.814.4659x640,144 Allen Greens,West Wendy,Louisiana,42739,Nicaragua,Molina and Sons,Physiological scientist,2024-05-30,2024-07-09,political,3939.41,Media,Tarjeta,False,Management whatever behavior describe care big painting really.,2001-06-21,Otro,Alto,9,True,19,1%,Nuevo,Kelly Medina,Este
6e00ef3c-a39c-409a-abac-bfc9c0896b98,Jennifer,Roberts,timothy11@example.com,871-441-0462,458 Vaughn Way Apt. 808,East Zachary,Arkansas,62237,Mozambique,Holland-Williams,Estate agent,2024-04-24,2024-11-06,thing,2468.44,Media,Tarjeta,True,Church rock thousand short own method want.,1973-01-24,M,Alto,10,True,74,2%,Leal,Jasmine Clark,Oeste
de837067-bee5-45c5-a333-a2ea5fafc0d0,Valerie,Clements,fjones@example.com,+1-835-745-7090,1859 Patrick Mountain,East Justinfort,Pennsylvania,04412,Finland,Lawson PLC,Market researcher,2023-12-11,2024-06-02,black,3970.9,Media,PayPal,False,Goal series name paper.,1997-06-14,M,Medio,1,False,-19,34%,VIP,Jay Christensen,Internacional
892ea823-2fcc-4182-863c-72aff3f81318,Stephanie,Jackson,douglas20@example.net,294.674.8403x1446,562 Smith Views Suite 224,East Lindaburgh,Florida,81209,Portugal,Richardson-Potter,"Editor, film/video",2023-09-29,2025-04-15,ahead,3591.16,Baja,PayPal,False,Teacher recognize piece draw decision once.,1999-06-25,Otro,Medio,1,True,78,42%,Leal,Dennis Calderon,Internacional
e2097493-fcc1-4ac9-baf7-85e682df5dd7,Rodney,Tate,uoneill@example.org,679.856.3375,75466 Todd Islands,East Kendrastad,New Hampshire,69228,Eritrea,Nelson and Sons,"Therapist, occupational",2024-08-26,2024-07-18,drive,6375.05,Alta,Tarjeta,False,Police race simply even commercial until.,1977-06-08,Otro,Bajo,10,False,95,15%,Nuevo,Bethany Wilkerson,Este
ced7bd94-d765-44f8-a46f-4cfa2658dca1,Kelly,Kelley,kathleen53@example.net,+1-895-494-6272,95437 Buck Meadow Suite 510,Shahtown,New Jersey,44879,Saint Martin,"Walters, Martin and West",Geochemist,2024-07-04,2024-08-05,under,7092.52,Media,PayPal,True,Together test firm price international.,1957-06-01,Otro,Alto,10,True,-73,42%,Leal,Tonya Hays,Internacional
fba973cf-1b74-4810-b8ce-6a236edc1d1b,Rhonda,Morris,kramernatalie@example.com,001-705-842-2050x3802,8468 Emma Camp Apt. 318,Stokesshire,Kentucky,96391,Tuvalu,May-Jones,"Engineer, mining",2024-10-08,2025-04-14,successful,7907.77,Alta,Tarjeta,False,Across trial current.,1975-07-31,M,Medio,6,False,26,45%,VIP,Benjamin Mcguire,Sur
ac0228e8-3d30-4622-a3bc-16c28e34d8d0,Kyle,Garcia,samuel77@example.com,888.905.0207,09041 Bridges Extension Suite 021,Lake Anthonyport,Rhode Island,30080,Georgia,"Walker, Tran and Abbott",Chief Strategy Officer,2025-02-04,2025-01-30,source,5927.56,Alta,PayPal,False,Rest run single approach whose education second.,1969-01-05,M,Bajo,8,False,53,37%,Potencial,James Hill,Internacional
d9cdac43-b859-4155-8855-ee46acf75519,Sarah,Williams,sally61@example.com,+1-503-905-7536x432,388 Michael Mountains Suite 975,North Megan,Indiana,87721,Philippines,"Morris, Sawyer and Moore",Volunteer coordinator,2024-02-01,2024-11-21,military,3535.06,Baja,Tarjeta,False,After necessary force save agreement surface peace quality.,1964-11-13,Otro,Alto,5,False,-56,28%,Leal,Anne Crane,Norte
add70702-f486-4a5a-ba95-c7d85d189681,Loretta,Richardson,weissdaniel@example.com,(471)659-8485,1849 Theresa Forks Apt. 243,Rowlandmouth,Texas,38223,United States Virgin Islands,"Haas, Hayes and Curry","Psychologist, educational",2024-10-18,2024-07-27,financial,6987.66,Baja,Efectivo,False,Almost side serve probably guess.,1967-05-08,F,Medio,9,True,-10,1%,VIP,Mrs. Sara Mcdonald,Sur
337d487f-0cd7-42db-9d04-94bfb8118480,Victoria,Taylor,gbowman@example.com,394.784.4426x690,396 Sherry Summit Apt. 022,Taylorport,Delaware,21313,Norfolk Island,"Casey, Robles and Higgins","Engineer, energy",2023-05-10,2024-08-07,impact,668.46,Baja,Tarjeta,True,Production concern thing discuss.,1980-12-19,Otro,Bajo,10,True,-7,22%,VIP,Charles Austin,Oeste
263684a6-47e4-4960-9e11-32c6fd3cb9f0,Brian,Silva,lewisbrittney@example.net,948-760-6734,901 White Passage,South Timothy,New York,08415,South Africa,Ali and Sons,Occupational hygienist,2024-07-06,2025-02-02,again,392.87,Baja,PayPal,False,Author magazine tax.,1992-08-25,F,Alto,6,True,20,8%,Nuevo,Tracy Vazquez,Este
c117c8fb-3948-4096-9bf1-c0c83b05b923,Sandra,Ford,npena@example.net,3922475025,02717 Russell Lock Suite 678,Lake Tyler,Idaho,04615,Uganda,"Rivera, Lucas and Price","Surveyor, rural practice",2024-12-11,2024-11-09,house,932.76,Baja,Tarjeta,True,Miss sometimes bit carry help resource just part.,1967-01-16,M,Bajo,1,True,66,19%,VIP,Patricia George,Sur
f98e8d59-cdff-4773-9474-23cd1412bb6e,Tanya,Jensen,dlee@example.net,907-629-6675,18146 Jackson Shores,Richardbury,Pennsylvania,02236,Guam,Jones Inc,English as a second language teacher,2024-05-06,2025-02-17,affect,7371.63,Alta,Efectivo,False,War eight ask development reflect plant purpose.,1959-10-21,F,Alto,8,True,31,41%,VIP,Tina Williams,Oeste
77357c91-bcd2-4def-b275-8180bea47344,Sharon,Walter,lfinley@example.org,(856)944-7241x2203,907 Nixon Motorway,Lake Derekbury,Minnesota,63124,Suriname,"Barrett, Perry and Taylor",Immigration officer,2023-08-03,2024-10-23,staff,5638.38,Media,Tarjeta,False,Base ball generation week agent.,1972-08-13,F,Alto,4,False,7,7%,Potencial,Christopher Dunn,Norte
31bceec8-def5-4ad8-bd7a-cb62943c5507,Roberto,George,sabrina86@example.net,+1-920-261-9951,426 Wiley Wells,Jillside,New Jersey,63588,Reunion,Mitchell-Reid,Cabin crew,2024-07-19,2024-05-12,free,5812.32,Baja,PayPal,False,Customer left I issue three.,1997-02-10,F,Alto,7,True,59,9%,Leal,Angela Hoover,Internacional
f238ad45-99a3-41b3-a5f4-1e8c79263843,Marc,Gonzalez,harrisdavid@example.org,448.907.6545x294,527 Cheryl Union,Collinsburgh,Wyoming,69137,Martinique,"Shaw, Ford and Smith",Dentist,2024-03-14,2024-05-27,agent,9130.58,Baja,PayPal,True,Source animal only girl western five TV his.,1972-10-13,M,Bajo,1,False,79,8%,Nuevo,Jason Swanson,Oeste
8052254f-326a-46c4-bb1e-ea6c402f254f,Laurie,Watkins,michellerussell@example.net,442.330.5999x855,277 Jamie Pass,Claytonburgh,Mississippi,27264,Myanmar,"Gonzalez, Harris and Smith","Development worker, community",2024-04-14,2025-01-31,small,3183.17,Alta,PayPal,True,Including will event color what among.,2006-09-15,F,Alto,3,False,-41,2%,Leal,Jasmine Nelson,Internacional
42e957e7-4eda-42d9-9111-4e04c61ce796,Sandra,Larson,gabrielrogers@example.org,281.995.6305,75817 Ricardo Centers,Lake Alexisfurt,North Dakota,02890,Puerto Rico,Perry-Melendez,Soil scientist,2025-01-15,2025-02-06,common,9529.0,Baja,Efectivo,False,Firm beyond summer pattern page hand book.,1960-11-23,F,Bajo,1,False,-60,41%,Potencial,Amanda Levy,Oeste
acc5a803-f635-4256-9685-f08ed0d3ecd7,David,Gardner,natalieclark@example.org,910-345-6092,9526 David Walks Apt. 885,Port Teresastad,Maine,46151,American Samoa,Blake-Carson,Horticultural consultant,2024-11-29,2024-07-21,challenge,4047.28,Alta,Tarjeta,True,Identify recent late college.,1998-12-21,F,Alto,4,True,-97,7%,Leal,Nichole Melendez,Sur
c20ce569-ad50-46dd-80d8-9c3a099043e0,Joseph,Garrett,timothy63@example.net,711-325-7546x632,329 Peggy Bridge Suite 518,Torreston,Missouri,28037,Morocco,Rogers-Burke,Information systems manager,2023-10-23,2024-05-24,manager,5467.15,Alta,PayPal,True,Until race red arm fly.,1955-06-19,M,Bajo,1,False,38,40%,Potencial,Gabriel Sullivan,Oeste
4a9477c8-60c9-40e5-9bbf-b1cfed90a196,Nathaniel,Rush,mark22@example.com,980-755-6052x85531,18731 Hernandez Junctions,Audreybury,Georgia,19775,Sudan,Johnston-Thompson,"Scientist, water quality",2024-03-30,2025-02-08,kitchen,6303.97,Alta,Tarjeta,False,Represent simple any a less.,1963-12-11,Otro,Alto,3,False,17,11%,Leal,Michelle Flynn,Norte
0b4b342b-ff33-4212-b360-78816c89f770,Tanya,Wagner,alexandersalazar@example.com,317.654.9346,999 Douglas Run Suite 652,West Jeremiahborough,Pennsylvania,86695,Christmas Island,Bell-Ruiz,Artist,2025-01-30,2024-10-01,husband,4961.62,Baja,PayPal,True,Sure be rate yard nearly money single.,1971-04-09,M,Medio,1,True,-86,26%,Potencial,Julie Mcpherson,Sur
f17bdcce-eaaf-4ca3-8564-703767120d10,Ana,Harris,brianrose@example.com,001-719-342-0137x137,95629 Adams Fords Apt. 236,Reedbury,North Dakota,46412,Sweden,Patton and Sons,"Engineer, maintenance (IT)",2025-03-28,2024-07-25,forward,9954.67,Media,PayPal,False,Trial recently little current between fact.,1985-07-12,F,Bajo,4,False,-67,35%,Nuevo,John Mejia,Sur
59f163ff-2029-4ca6-8e55-3a6a29de2647,Phillip,Elliott,thompsondeanna@example.com,326.564.1889,22175 Amanda Glen,Marioshire,Virginia,53217,Barbados,Calhoun-Powell,"Education officer, environmental",2023-06-04,2025-02-27,write,964.45,Baja,PayPal,True,Those cost or we modern magazine imagine.,1970-11-27,Otro,Medio,10,False,-30,25%,Potencial,William Henson,Sur
c7463009-ecb5-488b-84f1-18b2946ab0d8,Jose,Allen,jprice@example.net,+1-212-244-2680x22402,30423 David Park Apt. 845,Jenkinsview,Pennsylvania,43273,Kenya,Turner-Farley,Multimedia specialist,2025-02-14,2025-01-07,gun,5241.62,Media,Efectivo,True,Shake several away direction.,2004-09-23,Otro,Alto,6,False,87,43%,Leal,Jerry White,Sur
1e48060f-b6e5-46ed-a5ab-b63ab0857b54,Mary,Wood,hawkinslaura@example.org,572-934-0120x5269,829 Angelica Inlet,New William,Georgia,09646,Cyprus,Francis-Hernandez,Transport planner,2025-03-29,2024-07-18,study,5124.57,Alta,Tarjeta,False,Between building official this official.,1978-07-24,M,Alto,7,False,23,48%,Nuevo,Russell Oliver,Internacional
b45efaee-24ac-4530-af75-55652108a33b,Barbara,Garrett,huntdaniel@example.net,364.387.1663x877,475 Little Trail Suite 629,New Glenn,Delaware,20039,British Virgin Islands,Jenkins Group,Microbiologist,2023-10-26,2024-06-18,available,7903.39,Baja,Efectivo,False,Yet reflect exist each country plant.,1998-01-29,Otro,Bajo,8,False,-33,9%,Leal,Destiny Carrillo,Oeste
cbb44bc5-265b-4b82-978c-2e2f6d8a1785,James,Burnett,cynthia19@example.net,001-210-254-2931x973,85737 West Inlet Suite 638,Riveraville,California,73985,Kuwait,"Burgess, Nelson and Vaughan",Materials engineer,2023-09-08,2024-05-14,final,9884.39,Alta,PayPal,True,Teach never buy just beautiful other chair.,2003-05-29,F,Alto,1,False,88,22%,Leal,Charles Rodriguez,Sur
1fde5bec-8a63-4965-9aba-8bc4e508dcd6,Joann,Price,janice72@example.com,611.386.1063x65057,7654 Edwards Meadows,West Kristiburgh,North Dakota,15900,Suriname,Butler and Sons,Warehouse manager,2023-07-12,2025-01-16,officer,2489.94,Baja,PayPal,False,Car full increase beat teach.,1973-01-28,F,Medio,7,False,12,0%,VIP,George Perez,Internacional
026ec8a3-1117-4ca1-9d7b-6dbd1d8ba347,John,Johnson,xkramer@example.com,(925)657-3269,9278 Catherine Haven Suite 482,Port Drew,Rhode Island,70196,Cayman Islands,"Lee, Kelley and Gardner","Civil engineer, contracting",2025-03-25,2025-04-09,day,2406.37,Media,Tarjeta,True,Century suddenly capital allow.,2004-04-23,Otro,Alto,6,False,-55,37%,Nuevo,Kathy Parker,Norte
cbb3c5d6-90f5-4737-bd61-fe755ea3b6ad,Nicole,Monroe,jason91@example.org,001-330-837-9395x946,85072 Michael Field Suite 640,North Jennifertown,North Carolina,65910,Tonga,Estes-Ford,Midwife,2023-12-02,2025-04-01,without,6876.0,Baja,Efectivo,False,Really current benefit final.,1982-07-14,F,Medio,5,False,-59,48%,Nuevo,Kyle Page,Internacional
18a32530-709a-433d-8e76-dc929084a4b1,David,Mitchell,ifitzpatrick@example.net,4509878128,5746 Thomas Mountains Suite 497,Arnoldburgh,Maine,79996,Holy See (Vatican City State),Keith and Sons,Clothing/textile technologist,2024-12-15,2025-02-23,successful,8368.3,Baja,Efectivo,True,Single lead leader.,1982-04-05,Otro,Bajo,6,False,-90,28%,Nuevo,Miguel Jackson,Norte
c1fd2f84-a881-488f-bf59-91736ea2e42a,Andrea,Jenkins,bnichols@example.net,987.917.2657x3282,02430 Aaron Forges,Lake Karenfurt,South Dakota,34699,Andorra,Hayes-Buck,Heritage manager,2024-11-22,2024-07-25,claim,5420.41,Baja,Transferencia,False,Industry now popular.,1997-09-12,M,Bajo,7,True,28,47%,Nuevo,Jennifer Sanders,Oeste
ca204d1d-89fc-4a47-bd95-d616fc776bd7,Candice,Fields,charlotte98@example.org,519-296-7846,60918 Wong Mount Suite 453,Brianbury,Kansas,05276,Austria,Johnson-Patterson,Exercise physiologist,2024-08-08,2024-11-19,kid,4668.4,Alta,Efectivo,True,Television discuss or scientist.,1955-06-04,M,Medio,1,False,-16,16%,VIP,Charlotte Thomas DVM,Este
68f3560e-ae6c-4c5f-9bb5-0b638f9263f8,Lauren,Olsen,lrich@example.org,930.876.9333,3475 Andrew Knoll Suite 304,East Monique,Hawaii,20442,Costa Rica,Rowland PLC,"Loss adjuster, chartered",2024-04-02,2024-10-15,fund,7759.71,Baja,Efectivo,True,Doctor stage laugh story their quickly environmental.,1982-01-24,F,Bajo,1,True,-7,47%,Nuevo,Donald Willis,Este
9606cb64-7e73-403e-b727-4156d1fb3e67,Ashley,Garcia,istout@example.com,981-473-4766x848,8689 Michelle Rue,Lake Haleyland,Texas,14605,Yemen,Mcgee-Chapman,Firefighter,2024-05-31,2024-12-24,hit,810.6,Media,Efectivo,True,Century defense great material parent participant.,1978-04-29,Otro,Alto,1,False,17,37%,VIP,Joseph Warren,Norte
fd46b3cf-6284-401a-9286-587603080d9e,Connie,Mccarthy,christopherjohnson@example.net,610.993.4504x91383,8775 Graham Motorway,South Jamesburgh,Iowa,80290,Moldova,Briggs-Johnson,"Designer, television/film set",2023-05-05,2024-05-28,sit,651.1,Media,Tarjeta,False,Attack remember suffer anyone attention.,1963-11-05,Otro,Medio,8,False,27,21%,Nuevo,Leah Cohen,Sur
5f31cb0b-3fd3-4711-bf82-74cd4fa65c0d,Frank,Fox,maria58@example.net,(238)897-8281x036,98912 Elizabeth Walk Apt. 608,Alvaradoland,Iowa,33444,Guinea,"Beck, Andersen and Rivera","Production assistant, radio",2025-02-12,2025-04-25,seven,3824.48,Baja,Transferencia,True,Writer Congress similar democratic.,1998-12-29,F,Bajo,2,True,6,41%,Leal,Victor Peterson,Oeste
3e29bb40-74fb-4032-b75d-d719b357f45b,Charles,Baldwin,tcarson@example.net,001-565-241-9554,31566 Cox Island Suite 131,Acostamouth,Mississippi,14278,Tuvalu,Garcia Group,"Pilot, airline",2023-10-15,2024-08-25,guy,8105.37,Baja,Transferencia,True,Must computer money wall budget position agreement.,1977-08-09,Otro,Bajo,8,False,-48,41%,Nuevo,Jeffrey Young,Norte
89022179-05c1-4057-84e1-70b8d112eceb,Daniel,Becker,turnerkimberly@example.net,232.900.2496,494 Johnson Ports Suite 889,North Katieburgh,Michigan,83298,Saint Pierre and Miquelon,Franco Ltd,Applications developer,2023-09-25,2024-08-04,call,151.22,Media,Transferencia,True,Set will view human call.,1992-12-09,F,Bajo,5,False,-4,3%,Nuevo,Jason Holland,Norte
c92a3f1e-9df8-4e78-b744-b9f068a87c85,Walter,Figueroa,steven55@example.net,+1-340-241-7824x5423,5010 Morse Mill,West Philip,North Dakota,55225,Greenland,Campbell PLC,Midwife,2024-04-14,2024-06-28,western,8049.3,Alta,PayPal,False,Rich able baby painting star.,1967-06-12,M,Bajo,3,False,72,36%,Nuevo,Jason Mcgrath,Oeste
4dda144c-4943-4b89-9468-06a2796d93a6,Jared,Schroeder,gabrielle01@example.com,001-313-278-1869x1066,857 Nicholas Stravenue Apt. 748,Port Johnny,Idaho,62135,Colombia,Wilson LLC,Neurosurgeon,2023-06-12,2024-06-07,reflect,2646.06,Baja,PayPal,False,Foot increase avoid on push federal stuff.,1966-04-15,M,Medio,3,False,-94,20%,Nuevo,Derek Mayo,Sur
e1e3d3fd-77ca-4acd-b21b-c18ca12c3dfe,Alan,Serrano,christy34@example.org,375.723.6648,37337 Jon River,Thorntonmouth,Delaware,36095,Slovenia,Ryan Ltd,Health physicist,2024-08-12,2025-04-27,strong,3957.67,Media,Transferencia,False,Number Republican during poor.,1988-10-11,F,Medio,5,False,97,35%,VIP,Isabella Morales,Sur
001aaf4c-9e2c-4ceb-a07b-c89ad05344a0,Shannon,Li,warrenclark@example.org,502-601-7304x699,93993 Williams Turnpike Suite 686,Deckerville,Missouri,18306,Turkmenistan,Mora-Mueller,Research scientist (maths),2023-06-21,2025-03-14,morning,5064.54,Media,Transferencia,True,Add morning forget cause.,1987-02-23,M,Medio,1,False,-66,8%,Leal,Jessica Sanchez,Sur
30ef1ce8-86d2-495a-8577-a0781cb07e92,Carlos,Daniels,riverakatrina@example.org,770.640.4841,975 Wilson Fords Apt. 896,Lake Mark,West Virginia,51372,Sri Lanka,Burke PLC,Dispensing optician,2023-11-02,2024-06-29,keep,9606.9,Baja,Tarjeta,True,Tough expect born situation consider teach hope.,1966-04-21,M,Alto,7,True,80,36%,Leal,Mrs. Nicole Rivera,Internacional
02b506da-59d6-403c-9a84-c9fa016075a1,Michael,Brown,kurt43@example.net,357-279-3148,192 Thomas Spurs Suite 407,Floresside,Idaho,36217,Romania,Rodriguez and Sons,Actuary,2023-10-21,2024-08-26,let,9588.25,Alta,Transferencia,False,Blue Mr us inside economy though.,1966-01-23,F,Alto,4,True,-98,27%,Leal,Donna Ramirez,Oeste
